ANO,UF,Código IBGE ,Município,Nº do Decreto,Data do Decreto,Desastre,SE/ECP,Nº da Portaria,Data da Portaria
2013,AL,2704401,MAJOR ISIDORO,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2704906,MAR VERMELHO,05,16/04/13,SECA,SE,057,09/05/13
2013,AL,2704609,MARAVILHA,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2704609,MARAVILHA,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2704807,MARIBONDO,012,09/05/13,ESTIAGEM,SE,062,16/05/13
2013,AL,2705002,MATA GRANDE,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2705002,MATA GRANDE,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2705309,MINADOR DO NEGRÃO,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2705309,MINADOR DO NEGRÃO,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2705408,MONTEIRÓPOLIS,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2705408,MONTEIRÓPOLIS,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2705507,MURICI,008/2013,15/04/13,ESTIAGEM,SE,056,03/05/13
2013,AL,2705705,OLHO D'ÁGUA DAS FLORES,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2705705,OLHO D'ÁGUA DAS FLORES,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2705804,OLHO D'ÁGUA DO CASADO,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2705804,OLHO D'ÁGUA DO CASADO,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2705903,OLHO D'ÁGUA GRANDE,007/2013,19/06/13,SECA,SE,083,05/07/13
2013,AL,2706000,OLIVENÇA,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2706000,OLIVENÇA,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2706109,OURO BRANCO,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2706109,OURO BRANCO,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2706208,PALESTINA,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2706208,PALESTINA,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2706307,PALMEIRA DOS ÍNDIOS,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2706307,PALMEIRA DOS ÍNDIOS,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2706406,PÃO DE AÇÚCAR,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2706406,PÃO DE AÇÚCAR,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2706422,PARICONHA,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2706422,PARICONHA,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2706604,PAULO JACINTO,03/2013,17/04/13,SECA,SE,054,25/04/13
2013,AL,2707107,PIRANHAS,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2707107,PIRANHAS,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2707206,POÇO DAS TRINCHEIRAS,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2707206,POÇO DAS TRINCHEIRAS,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2707602,QUEBRANGULO,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2707602,QUEBRANGULO,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2708006,SANTANA DO IPANEMA,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2708006,SANTANA DO IPANEMA,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2708105,SANTANA DO MUNDAÚ,06/2013,07/05/13,ESTIAGEM,SE,119,03/10/13
2013,AL,2708402,SÃO JOSÉ DA TAPERA,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2708402,SÃO JOSÉ DA TAPERA,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2708808,SÃO SEBASTIÃO,19/2013,05/09/13,ESTIAGEM,SE,119,03/10/13
2013,AL,2708956,SENADOR RUI PALMEIRA,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2708956,SENADOR RUI PALMEIRA,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2709004,TANQUE D'ARCA,003/2013,25/04/13,ESTIAGEM,SE,065,22/05/13
2013,AL,2709152,TEOTÔNIO VILELA,008/2013,03/06/13,SECA,SE,078,21/06/13
2013,AL,2709202,TRAIPU,24.179,03/01/13,SECA,SE,007,17/01/13
2013,AL,2709202,TRAIPU,26.908,03/07/13,SECA,SE,084,11/07/13
2013,AL,2709301,UNIÃO DOS PALMARES,025/2013,19/04/13,ESTIAGEM,SE,072,07/06/13
2013,AL,2709400,VIÇOSA,777/2013,05/04/13,SECA,SE,057,09/05/13
2013,AM,1300029,ALVARÃES,085/2013,23/05/13,INUNDAÇÕES,SE,072,07/06/13
2013,AM,1300060,AMATURÁ,177/2013,06/05/13,INUNDAÇÕES,SE,062,16/05/13
2013,AM,1300086,ANAMÃ,275/13,03/05/13,INUNDAÇÕES,SE,065,22/05/13
2013,AM,1300102,ANORI,116/2013,02/05/13,INUNDAÇÕES,SE,062,16/05/13
2013,AM,1300300,AUTAZES,140/2013,21/05/13,INUNDAÇÕES,SE,076,13/06/13
2013,AM,1300607,BENJAMIN CONSTANT,167,08/04/13,INUNDAÇÕES,SE,053,18/04/13
2013,AM,1300631,BERURI,052/2013,28/05/13,INUNDAÇÕES,SE,072,07/06/13
2013,AM,1300680,BOA VISTA DO RAMOS,020/2013,23/05/13,INUNDAÇÕES,SE,072,07/06/13
2013,AM,1300839,CAAPIRANGA,002,08/01/13,ENXURRADAS,SE,033,06/03/13
2013,AM,1300839,CAAPIRANGA,73,10/05/13,INUNDAÇÕES,SE,066,28/05/13
2013,AM,1300904,CANUTAMA,14/2013,19/04/13,INUNDAÇÕES,SE,054,25/04/13
2013,AM,1301001,CARAUARI,039,10/03/13,INUNDAÇÕES,SE,046,05/04/13
2013,AM,1301100,CAREIRO,11,31/05/13,INUNDAÇÕES,SE,076,13/06/13
2013,AM,1301159,CAREIRO DA VÁRZEA,017/2013,14/05/13,INUNDAÇÕES,SE,072,07/06/13
2013,AM,1301209,COARI,-,21/05/13,ESTIAGEM,SE,066,28/05/13
2013,AM,1301308,CODAJÁS,1127/2013,07/06/13,ALAGAMENTOS,SE,080,27/06/13
2013,AM,1301407,EIRUNEPÉ,227/2013,06/03/13,INUNDAÇÕES,SE,050,11/04/13
2013,AM,1301605,FONTE BOA,015/2013,29/04/13,INUNDAÇÕES,SE,062,16/05/13
2013,AM,1301654,GUAJARÁ,013/2013,10/05/13,INUNDAÇÕES,SE,065,22/05/13
2013,AM,1301803,IPIXUNA,001/2013,07/02/13,INUNDAÇÕES,SE,034,15/03/13
2013,AM,1301852,IRANDUBA,060,22/05/13,INUNDAÇÕES,SE,076,13/06/13
2013,AM,1301951,ITAMARATI,377,12/04/13,ALAGAMENTOS,SE,053,18/04/13
2013,AM,1302009,ITAPIRANGA,196/2013,13/06/13,INUNDAÇÕES,SE,080,27/06/13
2013,AM,1302108,JAPURÁ,056,14/05/13,INUNDAÇÕES,SE,065,22/05/13
2013,AM,1302207,JURUÁ,05/2013,01/04/13,INUNDAÇÕES,SE,046,05/04/13
2013,AM,1302306,JUTAÍ,023/2013,06/05/13,INUNDAÇÕES,SE,057,09/05/13
2013,AM,1302504,MANACAPURU,530,03/05/13,ALAGAMENTOS,SE,065,22/05/13
2013,AM,1302553,MANAQUIRI,31,31/05/13,INUNDAÇÕES,SE,076,13/06/13
2013,AM,1302603,MANAUS,2.372,23/05/13,INUNDAÇÕES,SE,076,13/06/13
2013,AM,1302801,MARAÃ,185/2013,06/05/13,INUNDAÇÕES,SE,065,22/05/13
2013,AM,1303007,NHAMUNDÁ,026,24/05/13,INUNDAÇÕES,SE,072,07/06/13
2013,AM,1303700,SANTO ANTÔNIO DO IÇÁ,6140,12/04/13,INUNDAÇÕES,SE,056,03/05/13
2013,AM,1303908,SÃO PAULO DE OLIVENÇA,017,25/04/13,INUNDAÇÕES,SE,056,03/05/13
2013,AM,1304203,TEFÉ,-,14/05/13,INUNDAÇÕES,SE,065,22/05/13
2013,AM,1304237,TONANTINS,010,02/05/13,INUNDAÇÕES,SE,062,16/05/13
2013,AM,1304260,UARINI,027/2013,20/05/13,INUNDAÇÕES,SE,065,22/05/13
2013,AM,1304401,URUCURITUBA,010,09/05/13,ALAGAMENTOS,SE,065,22/05/13
2013,AP,1600303,MACAPÁ,775/2013,17/01/13,ALAGAMENTOS,SE,015,01/02/13
2013,AP,1600303,MACAPÁ,4.407/2013,24/10/13,INCÊNDIOS EM AGLOMERADOS RESIDENCIAIS,SE,129,25/10/13
2013,BA,2900108,ABAÍRA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2900108,ABAÍRA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2900207,ABARÉ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2900207,ABARÉ,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2900207,ABARÉ,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2900306,ACAJUTIBA,131,09/09/13,ESTIAGEM,SE,109,17/09/13
2013,BA,2900355,ADUSTINA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2900355,ADUSTINA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2900405,ÁGUA FRIA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2900405,ÁGUA FRIA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2901007,AMARGOSA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2901007,AMARGOSA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2901155,AMÉRICA DOURADA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2901155,AMÉRICA DOURADA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2901155,AMÉRICA DOURADA,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2901205,ANAGÉ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2901205,ANAGÉ,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2901205,ANAGÉ,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2901304,ANDARAÍ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2901304,ANDARAÍ,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2901304,ANDARAÍ,881,06/09/13,ESTIAGEM,SE,110,20/09/13
2013,BA,2901353,ANDORINHA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2901353,ANDORINHA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2901502,ANGUERA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2901502,ANGUERA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2901601,ANTAS,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2901700,ANTÔNIO CARDOSO,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2901700,ANTÔNIO CARDOSO,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2901809,ANTÔNIO GONÇALVES,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2901809,ANTÔNIO GONÇALVES,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2901908,APORÁ,106/2013,22/04/13,ESTIAGEM,SE,056,03/05/13
2013,BA,2902005,ARACATU,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2902005,ARACATU,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2902005,ARACATU,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2902104,ARACI,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2902104,ARACI,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2902104,ARACI,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2902203,ARAMARI,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2902203,ARAMARI,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2902609,BAIXA GRANDE,063,10/12/12,ESTIAGEM,SE,008,18/01/13
2013,BA,2902609,BAIXA GRANDE,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2902609,BAIXA GRANDE,036,14/03/13,SECA,SE,036,21/03/13
2013,BA,2902609,BAIXA GRANDE,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2902658,BANZAÊ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2902658,BANZAÊ,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2902708,BARRA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2902708,BARRA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2902708,BARRA,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2902807,BARRA DA ESTIVA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2902807,BARRA DA ESTIVA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2902807,BARRA DA ESTIVA,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2902906,BARRA DO CHOÇA,32/2013,06/05/13,ESTIAGEM,SE,062,16/05/13
2013,BA,2903003,BARRA DO MENDES,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2903003,BARRA DO MENDES,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2903003,BARRA DO MENDES,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2903235,BARRO ALTO,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2903235,BARRO ALTO,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2903235,BARRO ALTO,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2903276,BARROCAS,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2903276,BARROCAS,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2903276,BARROCAS,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2903508,BELO CAMPO,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2903508,BELO CAMPO,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2903508,BELO CAMPO,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2903607,BIRITINGA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2903607,BIRITINGA,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2903706,BOA NOVA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2903706,BOA NOVA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2903706,BOA NOVA,131/2013,20/11/13,ESTIAGEM,SE,152,23/12/13
2013,BA,2903805,BOA VISTA DO TUPIM,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2903805,BOA VISTA DO TUPIM,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2903904,BOM JESUS DA LAPA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2903904,BOM JESUS DA LAPA,061/2013,18/03/13,SECA,SE,042,02/04/13
2013,BA,2903904,BOM JESUS DA LAPA,139/2013,02/10/13,SECA,SE,128,25/10/13
2013,BA,2903953,BOM JESUS DA SERRA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2903953,BOM JESUS DA SERRA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2903953,BOM JESUS DA SERRA,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2904001,BONINAL,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2904001,BONINAL,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2904050,BONITO,011/2013,14/01/13,ESTIAGEM,SE,033,06/03/13
2013,BA,2904050,BONITO,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2904100,BOQUIRA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2904100,BOQUIRA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2904100,BOQUIRA,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2904209,BOTUPORÃ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2904308,BREJÕES,024,04/04/13,ESTIAGEM,SE,046,05/04/13
2013,BA,2904308,BREJÕES,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2904407,BREJOLÂNDIA,79/2013,30/10/13,ESTIAGEM,SE,150,19/12/13
2013,BA,2904506,BROTAS DE MACAÚBAS,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2904506,BROTAS DE MACAÚBAS,58,12/03/13,ESTIAGEM,SE,042,02/04/13
2013,BA,2904605,BRUMADO,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2904605,BRUMADO,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2904605,BRUMADO,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2904753,BURITIRAMA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2904753,BURITIRAMA,032,29/10/13,SECA,SE,138,26/11/13
2013,BA,2904852,CABACEIRAS DO PARAGUAÇU,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2904852,CABACEIRAS DO PARAGUAÇU,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2905008,CACULÉ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2905008,CACULÉ,1105,13/03/13,ESTIAGEM,SE,066,28/05/13
2013,BA,2905107,CAÉM,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2905107,CAÉM,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2905107,CAÉM,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2905156,CAETANOS,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2905156,CAETANOS,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2905156,CAETANOS,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2905206,CAETITÉ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2905206,CAETITÉ,055,20/08/13,ESTIAGEM,SE,107,09/09/13
2013,BA,2905305,CAFARNAUM,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2905305,CAFARNAUM,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2905503,CALDEIRÃO GRANDE,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2905503,CALDEIRÃO GRANDE,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2905909,CAMPO ALEGRE DE LOURDES,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2905909,CAMPO ALEGRE DE LOURDES,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2905909,CAMPO ALEGRE DE LOURDES,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2906006,CAMPO FORMOSO,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906006,CAMPO FORMOSO,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2906105,CANÁPOLIS,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906204,CANARANA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906204,CANARANA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2906204,CANARANA,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2906402,CANDEAL,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906402,CANDEAL,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2906402,CANDEAL,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2906600,CANDIBA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906600,CANDIBA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2906600,CANDIBA,23,06/09/13,ESTIAGEM,SE,117,01/10/13
2013,BA,2906709,CÂNDIDO SALES,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906808,CANSANÇÃO,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906808,CANSANÇÃO,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2906808,CANSANÇÃO,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2906824,CANUDOS,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906824,CANUDOS,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2906824,CANUDOS,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2906857,CAPELA DO ALTO ALEGRE,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906857,CAPELA DO ALTO ALEGRE,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2906857,CAPELA DO ALTO ALEGRE,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2906873,CAPIM GROSSO,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906873,CAPIM GROSSO,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2906873,CAPIM GROSSO,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2906899,CARAÍBAS,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2906899,CARAÍBAS,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2906899,CARAÍBAS,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2907103,CARINHANHA,015/2013,09/04/13,ESTIAGEM,SE,054,25/04/13
2013,BA,2907103,CARINHANHA,033/2013,13/09/13,ESTIAGEM,SE,126,16/10/13
2013,BA,2907202,CASA NOVA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2907202,CASA NOVA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2907202,CASA NOVA,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2907301,CASTRO ALVES,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2907301,CASTRO ALVES,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2907301,CASTRO ALVES,500/2013,10/10/13,SECA,SE,150,19/12/13
2013,BA,2907558,CATURAMA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2907558,CATURAMA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2907558,CATURAMA,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2907608,CENTRAL,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2907608,CENTRAL,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2907608,CENTRAL,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2907707,CHORROCHÓ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2907707,CHORROCHÓ,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2907707,CHORROCHÓ,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2907806,CÍCERO DANTAS,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2907806,CÍCERO DANTAS,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2907905,CIPÓ,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2908101,COCOS,038/2013,27/08/13,ESTIAGEM,SE,126,16/10/13
2013,BA,2908408,CONCEIÇÃO DO COITÉ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2908408,CONCEIÇÃO DO COITÉ,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2908408,CONCEIÇÃO DO COITÉ,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2908606,CONDE,034,05/03/13,ESTIAGEM,SE,036,21/03/13
2013,BA,2908705,CONDEÚBA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2908705,CONDEÚBA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2908705,CONDEÚBA,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2908804,CONTENDAS DO SINCORÁ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2908804,CONTENDAS DO SINCORÁ,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2908804,CONTENDAS DO SINCORÁ,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2908903,CORAÇÃO DE MARIA,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2908903,CORAÇÃO DE MARIA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2909000,CORDEIROS,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2909000,CORDEIROS,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2909000,CORDEIROS,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2909109,CORIBE,025/2013,22/03/13,ESTIAGEM,SE,048,11/04/13
2013,BA,2909109,CORIBE,052/2013,24/09/13,ESTIAGEM,SE,126,16/10/13
2013,BA,2909208,CORONEL JOÃO SÁ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2909208,CORONEL JOÃO SÁ,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2909208,CORONEL JOÃO SÁ,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2909505,CRAVOLÂNDIA,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2909604,CRISÓPOLIS,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2909604,CRISÓPOLIS,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2909901,CURAÇÁ,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2909901,CURAÇÁ,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
2013,BA,2909901,CURAÇÁ,14.749,25/09/13,ESTIAGEM,SE,118,01/10/13
2013,BA,2910107,DOM BASÍLIO,14.282,14/01/13,ESTIAGEM,SE,005,15/01/13
2013,BA,2910107,DOM BASÍLIO,14.346,08/03/13,ESTIAGEM,SE,035,15/03/13
